t,open,high,low,close,volume,date_vn
1786679520,1752.86,1752.93,1752.41,1752.63,878890,2026-08-14
1786679580,1752.54,1752.54,1752.15,1752.39,591756,2026-08-14
1786679640,1752.16,1752.78,1752.16,1752.78,643597,2026-08-14
1786679700,1752.97,1752.97,1751.83,1751.83,755071,2026-08-14
1786679760,1751.73,1751.87,1751.31,1751.83,1472854,2026-08-14
1786679820,1751.84,1751.84,1750.92,1751.01,1295934,2026-08-14
1786679880,1751.34,1751.34,1750.87,1750.98,1558666,2026-08-14
1786679940,1750.97,1750.97,1750.61,1750.65,1139147,2026-08-14
1786680000,1750.39,1750.48,1749.99,1749.99,829666,2026-08-14
1786680060,1749.7,1750.26,1749.27,1749.43,1661612,2026-08-14
1786680120,1749.28,1749.57,1748.62,1749.52,1775009,2026-08-14
1786680180,1749.62,1749.66,1748.99,1749.16,4403177,2026-08-14
1786680240,1748.92,1750.0,1748.88,1749.8,2661325,2026-08-14
1786680300,1749.76,1749.87,1749.38,1749.65,957941,2026-08-14
1786680360,1749.39,1749.39,1748.95,1749.11,940085,2026-08-14
1786680420,1749.08,1749.53,1749.0,1749.19,1480550,2026-08-14
1786680480,1749.29,1749.29,1748.83,1749.2,921861,2026-08-14
1786680540,1749.21,1749.5,1748.97,1749.5,1069267,2026-08-14
1786680600,1749.53,1749.53,1748.38,1748.38,662032,2026-08-14
1786680660,1748.25,1748.67,1748.2,1748.2,994642,2026-08-14
1786680720,1748.41,1748.58,1747.68,1747.68,1213013,2026-08-14
1786680780,1747.7,1748.12,1747.7,1747.86,1212500,2026-08-14
1786680840,1747.92,1748.17,1747.64,1747.9,1047299,2026-08-14
1786680900,1747.68,1748.01,1747.59,1747.83,1787397,2026-08-14
1786680960,1747.51,1747.6,1746.2,1746.41,1300979,2026-08-14
1786681020,1746.45,1746.45,1745.69,1746.26,2351650,2026-08-14
1786681080,1746.21,1746.41,1745.18,1745.44,2926471,2026-08-14
1786681140,1745.47,1745.62,1744.94,1744.94,2218695,2026-08-14
1786681200,1744.95,1745.6,1744.32,1745.53,2250270,2026-08-14
1786681260,1745.21,1745.21,1744.58,1744.97,2316469,2026-08-14
1786681320,1745.1,1745.28,1744.84,1745.03,1477652,2026-08-14
1786681380,1744.83,1744.99,1744.13,1744.23,1595996,2026-08-14
1786681440,1743.8,1743.96,1743.21,1743.64,1712537,2026-08-14
1786681500,1743.35,1743.48,1742.7,1743.41,1568165,2026-08-14
1786681560,1743.31,1743.62,1743.31,1743.62,1237568,2026-08-14
1786681620,1743.74,1744.39,1743.64,1743.89,1431239,2026-08-14
1786681680,1743.8,1743.87,1743.6,1743.66,1358394,2026-08-14
1786681740,1743.85,1744.53,1743.65,1744.5,1745548,2026-08-14
1786681800,1744.75,1744.75,1744.75,1744.75,105826,2026-08-14
