t,open,high,low,close,volume,date_vn,best_bid,best_ask,bid_volume_1,ask_volume_1,bid_volume_2,ask_volume_2,bid_volume_3,ask_volume_3
1787284500,20.05,20.05,19.95,20.0,65100,2026-08-21,,,,,,,,
1787284560,20.0,20.0,20.0,20.0,12300,2026-08-21,,,,,,,,
1787284620,20.0,20.0,20.0,20.0,2100,2026-08-21,,,,,,,,
1787284680,20.0,20.0,20.0,20.0,7800,2026-08-21,,,,,,,,
1787284740,20.0,20.0,20.0,20.0,3000,2026-08-21,,,,,,,,
1787284800,20.0,20.0,20.0,20.0,3200,2026-08-21,,,,,,,,
1787284860,20.0,20.0,20.0,20.0,7700,2026-08-21,,,,,,,,
1787284920,20.0,20.0,20.0,20.0,7400,2026-08-21,,,,,,,,
1787284980,20.0,20.0,19.95,20.0,6400,2026-08-21,,,,,,,,
1787285040,20.0,20.0,19.95,20.0,7200,2026-08-21,,,,,,,,
1787285100,20.0,20.0,19.95,19.95,2600,2026-08-21,,,,,,,,
1787285160,20.0,20.0,19.95,20.0,5400,2026-08-21,,,,,,,,
1787285220,19.95,20.0,19.95,20.0,2800,2026-08-21,,,,,,,,
1787285280,20.0,20.0,19.95,20.0,19200,2026-08-21,,,,,,,,
1787285340,20.0,20.0,19.95,19.95,37600,2026-08-21,,,,,,,,
1787285400,20.0,20.0,19.95,20.0,30400,2026-08-21,,,,,,,,
1787285460,20.0,20.0,20.0,20.0,129200,2026-08-21,,,,,,,,
1787285520,20.0,20.05,20.0,20.05,42300,2026-08-21,,,,,,,,
1787285580,20.05,20.05,20.0,20.05,426500,2026-08-21,,,,,,,,
1787285640,20.05,20.05,20.05,20.05,72300,2026-08-21,,,,,,,,
1787285700,20.05,20.1,20.05,20.05,14900,2026-08-21,,,,,,,,
1787285760,20.1,20.1,20.05,20.05,7200,2026-08-21,,,,,,,,
1787285820,20.1,20.1,20.05,20.05,8100,2026-08-21,,,,,,,,
1787285880,20.05,20.1,20.05,20.05,1500,2026-08-21,,,,,,,,
1787285940,20.1,20.1,20.05,20.05,33200,2026-08-21,,,,,,,,
1787286000,20.05,20.1,20.05,20.1,43800,2026-08-21,,,,,,,,
1787286060,20.1,20.1,20.05,20.1,16700,2026-08-21,,,,,,,,
1787286120,20.05,20.1,20.05,20.05,66000,2026-08-21,,,,,,,,
1787286180,20.1,20.1,20.05,20.05,16500,2026-08-21,,,,,,,,
1787286240,20.1,20.1,20.05,20.05,12000,2026-08-21,,,,,,,,
1787286300,20.05,20.1,20.05,20.05,12200,2026-08-21,,,,,,,,
1787286360,20.05,20.1,20.05,20.1,4500,2026-08-21,,,,,,,,
1787286420,20.05,20.1,20.05,20.1,9900,2026-08-21,,,,,,,,
1787286480,20.1,20.1,20.05,20.1,120700,2026-08-21,,,,,,,,
1787286540,20.05,20.1,20.05,20.05,91000,2026-08-21,,,,,,,,
1787292000,20.05,20.1,20.05,20.05,307700,2026-08-21,,,,,,,,
1787292060,20.1,20.1,20.1,20.1,17600,2026-08-21,,,,,,,,
1787292120,20.1,20.1,20.05,20.1,225600,2026-08-21,,,,,,,,
1787292180,20.05,20.1,20.05,20.1,56800,2026-08-21,,,,,,,,
1787292240,20.1,20.15,20.05,20.15,574500,2026-08-21,,,,,,,,
1787292300,20.15,20.2,20.1,20.2,921400,2026-08-21,,,,,,,,
1787292360,20.15,20.2,20.15,20.2,1033400,2026-08-21,,,,,,,,
